ANIO,MES_TXT,RG,TONELADAS,NM_RECURSO,FLOTA,MES,FECHA,Limite_Superior,is_outlier_Q
2023,mar,5,14,SARDINA COMUN,ARTESANAL,3,2023-03-01,7571,FALSE
2023,mar,8,3077.874,SARDINA COMUN,ARTESANAL,3,2023-03-01,7571,FALSE
2023,mar,14,0.09,SARDINA COMUN,ARTESANAL,3,2023-03-01,7571,FALSE
2023,abr,5,60.38000000000001,SARDINA COMUN,ARTESANAL,4,2023-04-01,7571,FALSE
2023,abr,8,440.503,SARDINA COMUN,ARTESANAL,4,2023-04-01,7571,FALSE
2023,may,5,5.7,SARDINA COMUN,ARTESANAL,5,2023-05-01,7571,FALSE
2023,may,8,64.254,SARDINA COMUN,ARTESANAL,5,2023-05-01,7571,FALSE
2023,may,14,0.49,SARDINA COMUN,ARTESANAL,5,2023-05-01,7571,FALSE
2023,jun,5,2,SARDINA COMUN,ARTESANAL,6,2023-06-01,7571,FALSE
2023,jun,8,11.058,SARDINA COMUN,ARTESANAL,6,2023-06-01,7571,FALSE
2023,jul,5,1,SARDINA COMUN,ARTESANAL,7,2023-07-01,7571,FALSE
2023,jul,8,3.05,SARDINA COMUN,ARTESANAL,7,2023-07-01,7571,FALSE
2023,ago,5,4.550000000000001,SARDINA COMUN,ARTESANAL,8,2023-08-01,7571,FALSE
2023,ago,7,0.3,SARDINA COMUN,ARTESANAL,8,2023-08-01,7571,FALSE
2023,ago,8,5.096,SARDINA COMUN,ARTESANAL,8,2023-08-01,7571,FALSE
2023,oct,5,6.2,SARDINA COMUN,ARTESANAL,10,2023-10-01,7571,FALSE
2023,nov,5,6.45,SARDINA COMUN,ARTESANAL,11,2023-11-01,7571,FALSE
2023,nov,8,26.406,SARDINA COMUN,ARTESANAL,11,2023-11-01,7571,FALSE
2023,nov,14,0.2,SARDINA COMUN,ARTESANAL,11,2023-11-01,7571,FALSE
2023,dic,5,6.3,SARDINA COMUN,ARTESANAL,12,2023-12-01,7571,FALSE
2023,dic,8,0.99,SARDINA COMUN,ARTESANAL,12,2023-12-01,7571,FALSE
2023,dic,14,2.015,SARDINA COMUN,ARTESANAL,12,2023-12-01,7571,FALSE
2024,feb,8,5.452,SARDINA COMUN,ARTESANAL,2,2024-02-01,7571,FALSE
2024,mar,5,3,SARDINA COMUN,ARTESANAL,3,2024-03-01,7571,FALSE
2024,mar,8,1564.1560000000004,SARDINA COMUN,ARTESANAL,3,2024-03-01,7571,FALSE
2024,mar,14,0.9850000000000001,SARDINA COMUN,ARTESANAL,3,2024-03-01,7571,FALSE
2024,abr,5,9.95,SARDINA COMUN,ARTESANAL,4,2024-04-01,7571,FALSE
2024,abr,8,19.85,SARDINA COMUN,ARTESANAL,4,2024-04-01,7571,FALSE
2024,abr,14,0.645,SARDINA COMUN,ARTESANAL,4,2024-04-01,7571,FALSE
2024,may,5,4.65,SARDINA COMUN,ARTESANAL,5,2024-05-01,7571,FALSE
2024,may,8,32.882,SARDINA COMUN,ARTESANAL,5,2024-05-01,7571,FALSE
2024,may,10,12.5,SARDINA COMUN,ARTESANAL,5,2024-05-01,7571,FALSE
2024,jun,10,20.3,SARDINA COMUN,ARTESANAL,6,2024-06-01,7571,FALSE
2024,jul,8,42.427,SARDINA COMUN,ARTESANAL,7,2024-07-01,7571,FALSE
2024,jul,10,64,SARDINA COMUN,ARTESANAL,7,2024-07-01,7571,FALSE
2024,ago,10,31.5,SARDINA COMUN,ARTESANAL,8,2024-08-01,7571,FALSE
2024,sept,10,24,SARDINA COMUN,ARTESANAL,9,2024-09-01,7571,FALSE
2024,oct,5,2.8,SARDINA COMUN,ARTESANAL,10,2024-10-01,7571,FALSE
2024,oct,9,0.025,SARDINA COMUN,ARTESANAL,10,2024-10-01,7571,FALSE
2024,nov,5,2,SARDINA COMUN,ARTESANAL,11,2024-11-01,7571,FALSE
2024,nov,8,0.946,SARDINA COMUN,ARTESANAL,11,2024-11-01,7571,FALSE
2024,nov,14,0.35,SARDINA COMUN,ARTESANAL,11,2024-11-01,7571,FALSE
2024,dic,5,5.9,SARDINA COMUN,ARTESANAL,12,2024-12-01,7571,FALSE
2012,ene,8,3.05,ANCHOVETA,ARTESANAL,1,2012-01-01,2314,FALSE
2012,feb,8,6,ANCHOVETA,ARTESANAL,2,2012-02-01,2314,FALSE
2012,mar,8,81.83500000000001,ANCHOVETA,ARTESANAL,3,2012-03-01,2314,FALSE
2012,abr,7,0.09,ANCHOVETA,ARTESANAL,4,2012-04-01,2314,FALSE
2012,abr,8,161.46900000000002,ANCHOVETA,ARTESANAL,4,2012-04-01,2314,FALSE
2012,may,8,24.165,ANCHOVETA,ARTESANAL,5,2012-05-01,2314,FALSE
2012,may,10,0.25,ANCHOVETA,ARTESANAL,5,2012-05-01,2314,FALSE
2012,jun,8,0.8760000000000001,ANCHOVETA,ARTESANAL,6,2012-06-01,2314,FALSE
2012,jul,8,1.327,ANCHOVETA,ARTESANAL,7,2012-07-01,2314,FALSE
2012,ago,8,0.271,ANCHOVETA,ARTESANAL,8,2012-08-01,2314,FALSE
2012,ago,9,0.1,ANCHOVETA,ARTESANAL,8,2012-08-01,2314,FALSE
2012,sept,8,0.167,ANCHOVETA,ARTESANAL,9,2012-09-01,2314,FALSE
2012,oct,8,114.621,ANCHOVETA,ARTESANAL,10,2012-10-01,2314,FALSE
2012,nov,8,30.235000000000003,ANCHOVETA,ARTESANAL,11,2012-11-01,2314,FALSE
2012,dic,8,0.926,ANCHOVETA,ARTESANAL,12,2012-12-01,2314,FALSE
2013,ene,8,3.1510000000000002,ANCHOVETA,ARTESANAL,1,2013-01-01,2314,FALSE
2013,feb,5,0.3,ANCHOVETA,ARTESANAL,2,2013-02-01,2314,FALSE
2013,mar,5,0.6,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,FALSE
2013,mar,7,0.12,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,FALSE
2013,mar,8,713.6390000000001,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,FALSE
2013,abr,5,0.77,ANCHOVETA,ARTESANAL,4,2013-04-01,2314,FALSE
2013,abr,8,81.46500000000002,ANCHOVETA,ARTESANAL,4,2013-04-01,2314,FALSE
2013,abr,9,0.04,ANCHOVETA,ARTESANAL,4,2013-04-01,2314,FALSE
2013,abr,14,0.006,ANCHOVETA,ARTESANAL,4,2013-04-01,2314,FALSE
2013,may,7,0.035,ANCHOVETA,ARTESANAL,5,2013-05-01,2314,FALSE
2013,may,8,103.661,ANCHOVETA,ARTESANAL,5,2013-05-01,2314,FALSE
2013,jun,8,40.599000000000004,ANCHOVETA,ARTESANAL,6,2013-06-01,2314,FALSE
2013,jun,14,0.007,ANCHOVETA,ARTESANAL,6,2013-06-01,2314,FALSE
2013,jul,8,2.8770000000000002,ANCHOVETA,ARTESANAL,7,2013-07-01,2314,FALSE
2013,jul,14,0.03,ANCHOVETA,ARTESANAL,7,2013-07-01,2314,FALSE
2013,oct,8,9.729000000000003,ANCHOVETA,ARTESANAL,10,2013-10-01,2314,FALSE
2013,oct,10,1,ANCHOVETA,ARTESANAL,10,2013-10-01,2314,FALSE
2013,nov,8,28.740999999999996,ANCHOVETA,ARTESANAL,11,2013-11-01,2314,FALSE
2014,mar,8,427.16699999999986,ANCHOVETA,ARTESANAL,3,2014-03-01,2314,FALSE
2014,mar,9,0.02,ANCHOVETA,ARTESANAL,3,2014-03-01,2314,FALSE
2014,abr,8,317.9719999999999,ANCHOVETA,ARTESANAL,4,2014-04-01,2314,FALSE
2014,abr,14,0.006,ANCHOVETA,ARTESANAL,4,2014-04-01,2314,FALSE
2014,may,8,2.93,ANCHOVETA,ARTESANAL,5,2014-05-01,2314,FALSE
2014,oct,8,4.408,ANCHOVETA,ARTESANAL,10,2014-10-01,2314,FALSE
2015,mar,8,111.57500000000002,ANCHOVETA,ARTESANAL,3,2015-03-01,2314,FALSE
2015,abr,8,52.989999999999995,ANCHOVETA,ARTESANAL,4,2015-04-01,2314,FALSE
2015,may,8,1.762,ANCHOVETA,ARTESANAL,5,2015-05-01,2314,FALSE
2015,jun,8,0.153,ANCHOVETA,ARTESANAL,6,2015-06-01,2314,FALSE
2015,jun,14,0.162,ANCHOVETA,ARTESANAL,6,2015-06-01,2314,FALSE
2015,nov,8,97.949,ANCHOVETA,ARTESANAL,11,2015-11-01,2314,FALSE
2015,dic,8,11.39,ANCHOVETA,ARTESANAL,12,2015-12-01,2314,FALSE
2016,mar,8,158.476,ANCHOVETA,ARTESANAL,3,2016-03-01,2314,FALSE
2016,may,9,0.1,ANCHOVETA,ARTESANAL,5,2016-05-01,2314,FALSE
2016,jun,14,0.146,ANCHOVETA,ARTESANAL,6,2016-06-01,2314,FALSE
2016,jul,14,0.02,ANCHOVETA,ARTESANAL,7,2016-07-01,2314,FALSE
2016,oct,14,0.002,ANCHOVETA,ARTESANAL,10,2016-10-01,2314,FALSE
2016,nov,8,43.36399999999999,ANCHOVETA,ARTESANAL,11,2016-11-01,2314,FALSE
2017,feb,9,0.25,ANCHOVETA,ARTESANAL,2,2017-02-01,2314,FALSE
2017,mar,8,45.08499999999999,ANCHOVETA,ARTESANAL,3,2017-03-01,2314,FALSE
2017,mar,9,0.05,ANCHOVETA,ARTESANAL,3,2017-03-01,2314,FALSE
2017,abr,8,1.989,ANCHOVETA,ARTESANAL,4,2017-04-01,2314,FALSE
2017,may,8,0.151,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,FALSE
2017,may,9,0.02,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,FALSE
2017,may,14,0.17700000000000002,ANCHOVETA,ARTESANAL,5,2017-05-01,2314,FALSE
2017,jun,8,0.5,ANCHOVETA,ARTESANAL,6,2017-06-01,2314,FALSE
2017,nov,8,44.01700000000001,ANCHOVETA,ARTESANAL,11,2017-11-01,2314,FALSE
2018,mar,8,63.26,ANCHOVETA,ARTESANAL,3,2018-03-01,2314,FALSE
2018,abr,8,4.337,ANCHOVETA,ARTESANAL,4,2018-04-01,2314,FALSE
2018,jun,8,12.434,ANCHOVETA,ARTESANAL,6,2018-06-01,2314,FALSE
2018,oct,14,2,ANCHOVETA,ARTESANAL,10,2018-10-01,2314,FALSE
2018,nov,5,0.6,ANCHOVETA,ARTESANAL,11,2018-11-01,2314,FALSE
2018,nov,8,23.993000000000006,ANCHOVETA,ARTESANAL,11,2018-11-01,2314,FALSE
2018,dic,8,2.934,ANCHOVETA,ARTESANAL,12,2018-12-01,2314,FALSE
2019,feb,9,0.02,ANCHOVETA,ARTESANAL,2,2019-02-01,2314,FALSE
2019,feb,10,2,ANCHOVETA,ARTESANAL,2,2019-02-01,2314,FALSE
2019,mar,8,136.15400000000002,ANCHOVETA,ARTESANAL,3,2019-03-01,2314,FALSE
2019,abr,5,2.75,ANCHOVETA,ARTESANAL,4,2019-04-01,2314,FALSE
2019,abr,8,36.46999999999999,ANCHOVETA,ARTESANAL,4,2019-04-01,2314,FALSE
2019,may,5,0.615,ANCHOVETA,ARTESANAL,5,2019-05-01,2314,FALSE
2019,may,8,10.962,ANCHOVETA,ARTESANAL,5,2019-05-01,2314,FALSE
2019,nov,8,125.26599999999999,ANCHOVETA,ARTESANAL,11,2019-11-01,2314,FALSE
2019,dic,8,36.336,ANCHOVETA,ARTESANAL,12,2019-12-01,2314,FALSE
2019,dic,10,6.2,ANCHOVETA,ARTESANAL,12,2019-12-01,2314,FALSE
2020,mar,8,158.77899999999997,ANCHOVETA,ARTESANAL,3,2020-03-01,2314,FALSE
2020,mar,14,0.02,ANCHOVETA,ARTESANAL,3,2020-03-01,2314,FALSE
2020,abr,8,128.95399999999998,ANCHOVETA,ARTESANAL,4,2020-04-01,2314,FALSE
2020,abr,14,0.11,ANCHOVETA,ARTESANAL,4,2020-04-01,2314,FALSE
2020,may,8,137.84400000000005,ANCHOVETA,ARTESANAL,5,2020-05-01,2314,FALSE
2020,jun,8,10.978,ANCHOVETA,ARTESANAL,6,2020-06-01,2314,FALSE
2020,ago,10,15.96,ANCHOVETA,ARTESANAL,8,2020-08-01,2314,FALSE
2020,sept,10,11.058,ANCHOVETA,ARTESANAL,9,2020-09-01,2314,FALSE
2020,oct,14,6.33,ANCHOVETA,ARTESANAL,10,2020-10-01,2314,FALSE
2020,nov,8,3.366,ANCHOVETA,ARTESANAL,11,2020-11-01,2314,FALSE
2020,nov,14,0.38899999999999996,ANCHOVETA,ARTESANAL,11,2020-11-01,2314,FALSE
2020,dic,10,3,ANCHOVETA,ARTESANAL,12,2020-12-01,2314,FALSE
2021,mar,8,211.93699999999995,ANCHOVETA,ARTESANAL,3,2021-03-01,2314,FALSE
2021,mar,10,1.15,ANCHOVETA,ARTESANAL,3,2021-03-01,2314,FALSE
2021,abr,8,334.92199999999997,ANCHOVETA,ARTESANAL,4,2021-04-01,2314,FALSE
2021,may,8,303.39300000000003,ANCHOVETA,ARTESANAL,5,2021-05-01,2314,FALSE
2021,may,10,1.2,ANCHOVETA,ARTESANAL,5,2021-05-01,2314,FALSE
2021,jun,8,8.076,ANCHOVETA,ARTESANAL,6,2021-06-01,2314,FALSE
2021,jul,8,1.15,ANCHOVETA,ARTESANAL,7,2021-07-01,2314,FALSE
2021,nov,8,2.163,ANCHOVETA,ARTESANAL,11,2021-11-01,2314,FALSE
2021,nov,14,0.05,ANCHOVETA,ARTESANAL,11,2021-11-01,2314,FALSE
2021,dic,10,12.399999999999999,ANCHOVETA,ARTESANAL,12,2021-12-01,2314,FALSE
2022,ene,10,9.7,ANCHOVETA,ARTESANAL,1,2022-01-01,2314,FALSE
2022,feb,5,0.2,ANCHOVETA,ARTESANAL,2,2022-02-01,2314,FALSE
2022,feb,10,42,ANCHOVETA,ARTESANAL,2,2022-02-01,2314,FALSE
2022,mar,8,828.8460000000001,ANCHOVETA,ARTESANAL,3,2022-03-01,2314,FALSE
2022,mar,10,128.8,ANCHOVETA,ARTESANAL,3,2022-03-01,2314,FALSE
2022,abr,8,115.434,ANCHOVETA,ARTESANAL,4,2022-04-01,2314,FALSE
2022,abr,10,13,ANCHOVETA,ARTESANAL,4,2022-04-01,2314,FALSE
2022,may,8,47.934,ANCHOVETA,ARTESANAL,5,2022-05-01,2314,FALSE
2022,may,10,136.07999999999998,ANCHOVETA,ARTESANAL,5,2022-05-01,2314,FALSE
2022,jun,8,13.361,ANCHOVETA,ARTESANAL,6,2022-06-01,2314,FALSE
2022,jun,14,1,ANCHOVETA,ARTESANAL,6,2022-06-01,2314,FALSE
2022,jun,10,55.3,ANCHOVETA,ARTESANAL,6,2022-06-01,2314,FALSE
2022,ago,8,1.872,ANCHOVETA,ARTESANAL,8,2022-08-01,2314,FALSE
2023,ene,10,68.6,ANCHOVETA,ARTESANAL,1,2023-01-01,2314,FALSE
2023,feb,10,1.5,ANCHOVETA,ARTESANAL,2,2023-02-01,2314,FALSE
2023,mar,8,307.903,ANCHOVETA,ARTESANAL,3,2023-03-01,2314,FALSE
2023,abr,8,73.091,ANCHOVETA,ARTESANAL,4,2023-04-01,2314,FALSE
2023,abr,10,2,ANCHOVETA,ARTESANAL,4,2023-04-01,2314,FALSE
2023,may,8,63.683,ANCHOVETA,ARTESANAL,5,2023-05-01,2314,FALSE
2023,may,14,0.21500000000000002,ANCHOVETA,ARTESANAL,5,2023-05-01,2314,FALSE
2023,jun,8,3.772,ANCHOVETA,ARTESANAL,6,2023-06-01,2314,FALSE
2023,ago,7,0.25,ANCHOVETA,ARTESANAL,8,2023-08-01,2314,FALSE
2023,nov,8,30.785,ANCHOVETA,ARTESANAL,11,2023-11-01,2314,FALSE
2023,dic,8,0.11,ANCHOVETA,ARTESANAL,12,2023-12-01,2314,FALSE
2023,dic,14,0.11000000000000001,ANCHOVETA,ARTESANAL,12,2023-12-01,2314,FALSE
2024,mar,8,476.37199999999996,ANCHOVETA,ARTESANAL,3,2024-03-01,2314,FALSE
2024,abr,8,48.62199999999999,ANCHOVETA,ARTESANAL,4,2024-04-01,2314,FALSE
2024,abr,14,0.085,ANCHOVETA,ARTESANAL,4,2024-04-01,2314,FALSE
2024,may,8,53.421,ANCHOVETA,ARTESANAL,5,2024-05-01,2314,FALSE
2024,may,10,8.5,ANCHOVETA,ARTESANAL,5,2024-05-01,2314,FALSE
2024,jun,10,6.7,ANCHOVETA,ARTESANAL,6,2024-06-01,2314,FALSE
2024,jul,8,24.994,ANCHOVETA,ARTESANAL,7,2024-07-01,2314,FALSE
2024,jul,10,20,ANCHOVETA,ARTESANAL,7,2024-07-01,2314,FALSE
2024,ago,10,20,ANCHOVETA,ARTESANAL,8,2024-08-01,2314,FALSE
2024,sept,10,15,ANCHOVETA,ARTESANAL,9,2024-09-01,2314,FALSE
2024,nov,8,4.534,ANCHOVETA,ARTESANAL,11,2024-11-01,2314,FALSE
2024,nov,10,1,ANCHOVETA,ARTESANAL,11,2024-11-01,2314,FALSE
